item,itemLabel,position,positionLabel,startDate,endDate,source,psid
Q112684510,N’Guessan Lataille Koffi,Q115125613,Secrétaire d'État chargé du Logement social,2021-04-06,2022-04-20,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q112684510-1BD46D2F-D4F4-44F5-8C46-5A5F69DEB6FC
Q112947515,Siandou Fofana,Q114777325,Ministre du Tourisme et des Loisirs,2017-01-13,,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q112947515-CA81A784-A3B9-415C-8E28-6DA8C2ED7CD4
Q112948561,Adama Diawara,Q114777323,Ministre de l’Enseignement supérieur et de la Recherche Scientifique,2020-05-13,,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q112948561-7005A509-3139-4E6A-8D02-84F36ABFDE2D
Q113528137,Jean-Luc Assi,Q114777332,Ministre de l’Environnement et du Développement durable,2021-04-06,,https://fr.wikipedia.org/wiki/Gouvernement_Achi_II,Q113528137-214E1507-6C8F-450D-9333-A1976DE3095A
Q113680500,Souleymane Diarrassouba,Q114787372,Ministre du Commerce et de l’Industrie,2017-01-11,,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q113680500-95304bb1-4589-d023-6962-d5910ab988a5
Q113835506,Epiphane Zoro Bi Ballo,Q114787378,"Ministre de la Bonne Gouvernance, du renforcement des capacités et de la lutte contre la corruption",2021-04-06,,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q113835506-93341E5F-B215-4947-82B1-E970D471194B
Q114787901,Thomas Camara,Q114787381,"Ministre des Mines, du pétrole et de l'énergie",2021-04-06,2022-04-20,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q114787901-C0B2FBFC-5F99-47FB-B5D3-571BEE5F698B
Q114788517,Amadou Koulibaly,Q115125605,"Ministre de la Communication, des médias et de la francophoniePorte-parole du gouvernement",2021-04-06,2022-04-20,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q114788517-7287E941-D8BF-4F6A-B4E9-BC213C2CB8EC
Q114788519,Koffi N'Guessan,Q114787386,Ministre de l’Enseignement technique et de la Formation professionnelle et de l'apprentissage,2021-04-06,2022-04-20,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q114788519-FADAA564-180C-41F5-AC20-F913772DB193
Q114788520,Moussa Sanogo,Q114787371,Ministre du Budget et du Portefeuille de l’État,2021-04-06,,https://fr.wikipedia.org/wiki/Gouvernement_Achi_II,Q114788520-109C51DB-C3B9-4B07-86A9-0ED9A9B90E8D
Q114788522,Pierre Dimba,Q112062263,"Ministre de la Santé,de l'Hygiène publique et de la couverture maladie universelle",2021-04-06,2022-04-20,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q114788522-06501043-DA97-475D-A7F3-413CB9D9EEAA
Q115125638,Arlette N'Guessan Touamé,Q79897138,Ministre de la Culture et de l'industrie des arts et des spectacles,2021-04-06,2022-04-20,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q115125638-7E779949-1C81-489A-8E82-1770AFF7EB2B
Q115125639,Brice Kouamé Kouassi,Q115125612,Secrétaire d'État chargé de la Modernisation de l'administration,2021-04-06,2022-04-20,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q115125639-0AFC1F9E-6300-4A53-B8E1-EF0901267C73
Q115125640,Clarisse Kayo Mahi,Q115125614,Secrétaire d'État chargée de la Protection sociale,2021-04-06,2022-04-20,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q115125640-CE35F296-23D0-4C44-955E-E083B09E34DC
Q115125641,Célestin Serey Doh,Q115125611,Secrétaire d'État chargé des Affaires maritimes,2021-04-06,2022-04-20,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q115125641-B7892EAF-442D-4D2B-83A7-71027EBEDD78
Q115125643,Emmanuel Esmel Essis,Q115125607,"Ministre de la Promotion, de l’Investissement et du développement du secteur privé",2021-04-06,2022-04-20,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q115125643-B97F8594-ACDA-4FF5-B3AF-13DBA1B5C8BC
Q115125644,Félix Anoblé,Q115125608,"Ministre de la Promotion des PME, de l'artisanat et de la transformation du secteur informel",2021-04-06,2022-04-20,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q115125644-5B9C8926-34F9-44CB-9952-F72E4A554391
Q115125645,Roger Félix Adom,Q115125606,"Ministre de l'Économie numérique, des télécommunications et de l'innovation",2021-04-06,2022-04-20,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q115125645-52269E49-55E7-4244-A4C7-17FFF7377D3D
Q18384617,Abdourahmane Cissé,Q115125610,"Ministre, Secrétaire général de la présidence de la République",2021-04-06,2022-04-20,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q18384617-521A401D-0743-4A1E-9B36-ED9D3CCEDF25
Q19392607,Tiémoko Meyliet Koné,Q27880670,Vice-président de la République,2022-04-19,,https://fr.wikipedia.org/wiki/Gouvernement_Achi_II,Q19392607-6C588578-71CC-46E2-949C-1E22FC44E138
Q21280596,Sidi Tiémoko Touré,Q114787369,Ministre des ressources animales et halieutiques,2021-04-05,,https://fr.wikipedia.org/wiki/Gouvernement_Achi_II,Q21280596-9B920D37-FC90-4666-BA33-9070B149A2DF
Q22085045,Kaba Nialé,Q114777123,Ministre du Plan et du Développement,2016-01-13,,https://fr.wikipedia.org/wiki/Gouvernement_Achi_II,Q22085045-102455c1-47e5-854c-2fe3-aa7dfd3b9bef
Q24056959,Mariatou Koné,Q26959537,Ministre de l'Éducation nationale et de l'alphabétisation,2021-04-06,,https://fr.wikipedia.org/wiki/Gouvernement_Achi_II,Q24056959-68B7A40B-A8F5-46FD-B8CA-661678439FBA
Q2640305,Alcide Djédjé,Q115125603,"Ministre délégué, chargé de l'Intégration africaine",2021-04-06,2022-04-20,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q2640305-7F798345-C07A-4744-9152-7B92D712A2C1
Q28150377,Alain-Richard Donwahi,Q114787387,Ministre des Eaux et Forêts,2017-07-19,2022-04-20,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q28150377-ff6b7a27-4572-7208-6136-69f72f6e641c
Q2824041,Adama Coulibaly,Q97933077,Ministre de l'Économie et des Finances,2019-09-04,,https://fr.wikipedia.org/wiki/Gouvernement_Achi_II,Q2824041-5F9E3B1D-BDC5-4982-BBEF-11D7DCC3E7AD
Q30728030,Anne Désirée Ouloto,Q114787327,Ministre de la Fonction publique et de la modernisation de l'administration,2021-04-06,,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q30728030-0F9CAB09-5267-489C-BD60-5F3BE30A6EF5
Q3192595,Kandia Camara,Q113504776,"Ministre des Affaires étrangères, de l'intégration africaine et de la Diaspora",2021-04-06,,https://fr.wikipedia.org/wiki/Gouvernement_Achi_II,Q3192595-66EEC9A8-6862-4291-8057-D6D852E27EF4
Q3369176,Patrick Achi,Q3401763,Premier ministre,2021-03-08,,https://fr.wikipedia.org/wiki/Gouvernement_Achi_II,Q3369176-76AF6F67-7515-4C5E-ABAD-BE3DAAB8D417
Q41675123,Mamadou Touré,Q114787390,"Ministre de la Promotion de la jeunesse et de l’Emploi des jeunes, de l'insertion professionnelle et du service civiquePorte-parole adjoint du gouvernement",2018-07-10,,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q41675123-4DBF7E29-B768-4A4A-824A-9FA3E42D7253
Q44738480,Bruno Koné,Q114791254,"Ministre de la Construction, du Logement et de l’Urbanisme",2018-07-10,,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q44738480-4672e579-4dae-fe13-660f-72ececa09335
Q56308663,Claude Paulin Danho,Q114787385,Ministre des Sports,2018-07-10,,https://fr.wikipedia.org/wiki/Gouvernement_Achi_II,Q56308663-69C9624A-6C1F-4CC9-8932-DA7870D6279B
Q57413,Alassane Ouattara,Q3409195,Président de la République,2010-12-04,,https://fr.wikipedia.org/wiki/Gouvernement_Achi_II,Q57413-C9FC9F18-AE11-4AA5-826C-E45ECE218472
Q59867225,Kobenan Kouassi Adjoumani,Q114777316,Ministre de l'Agriculture et du Développement rural,2019-10-04,,https://fr.wikipedia.org/wiki/Gouvernement_Achi_II,Q59867225-9DD4A02E-28E9-4F75-8B0C-FCB18AF93EF7
Q60832327,Amadou Koné,Q114777329,Ministre des Transports,2017-01-11,,https://fr.wikipedia.org/wiki/Gouvernement_Achi_II,Q60832327-0644DFB7-4C60-470D-A3BD-200AEF25C1E6
Q62566689,Bouaké Fofana,Q115125415,Ministre de l’Assainissement et de la Salubrité,2021-04-06,2022-04-20,https://fr.wikipedia.org/wiki/Gouvernement_Achi_I,Q62566689-b11b4e9c-4878-41ad-5e1f-a9ad5969a870
Q90018658,Sansan Kambilé,Q114787380,"Garde des Sceaux, Ministre de la Justice et des Droits de l’Homme",2016-01-13,,https://fr.wikipedia.org/wiki/Gouvernement_Achi_II,Q90018658-F805500B-27CE-460B-9EDE-E2BA32CA87E0
